failure,rawReadErrorRate,spinUpTime,startStopCount,reallocatedSectors,seekErrorRate,powerOnHours,spinRetryCount,powerCycleCount,reportedUncorrect,loadCycleCount,temperature,pendingSectors,offlineUncorrectable,crcErrorCount
0,0.0,347.0,10.0,0.0,0.0,4649.0,0.0,10.0,0.0,240.0,29.0,0.0,0.0,0.0
0,123408616.0,0.0,7.0,0.0,77651800.0,39709.0,0.0,7.0,0.0,2921.0,36.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,27442.0,0.0,20.0,0.0,0.0,39.0,0.0,0.0,0.0
0,0.0,342.0,9.0,0.0,0.0,6414.0,0.0,9.0,0.0,292.0,33.0,0.0,0.0,0.0
0,1995768.0,0.0,16.0,1752.0,3374028655.0,73989.0,0.0,16.0,5.0,640.0,26.0,0.0,0.0,0.0
0,0.0,8132.0,11.0,0.0,0.0,14837.0,0.0,11.0,0.0,31.0,27.0,0.0,0.0,0.0
0,0.0,7638.0,10.0,0.0,0.0,38727.0,0.0,10.0,0.0,18.0,29.0,0.0,0.0,35.0
0,38716832.0,0.0,2.0,0.0,224641621.0,4971.0,0.0,2.0,0.0,381.0,35.0,0.0,0.0,0.0
0,0.0,74.0,7.0,0.0,0.0,32642.0,0.0,7.0,0.0,954.0,29.0,0.0,0.0,0.0
0,131090.0,0.0,8.0,0.0,0.0,47587.0,0.0,8.0,0.0,1748.0,34.0,0.0,0.0,0.0
0,78244160.0,0.0,4.0,0.0,761460671.0,5450.0,0.0,4.0,0.0,298.0,37.0,0.0,0.0,0.0
0,0.0,442.0,9.0,0.0,0.0,74286.0,0.0,9.0,0.0,479.0,35.0,0.0,0.0,0.0
0,150264322.0,0.0,11.0,0.0,186453417.0,34964.0,0.0,11.0,0.0,4407.0,29.0,0.0,0.0,0.0
0,0.0,541.0,10.0,0.0,0.0,65032.0,0.0,8.0,0.0,630.0,29.0,0.0,0.0,0.0
0,0.0,8212.0,8.0,0.0,0.0,21824.0,0.0,8.0,0.0,1070.0,33.0,0.0,0.0,0.0
0,0.0,8097.0,7.0,0.0,0.0,10314.0,0.0,7.0,0.0,16.0,28.0,0.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,27923.0,0.0,5.0,0.0,907.0,29.0,0.0,0.0,0.0
0,0.0,8006.0,10.0,0.0,0.0,11814.0,0.0,10.0,0.0,20.0,34.0,0.0,0.0,0.0
0,0.0,150.0,7.0,0.0,0.0,35460.0,0.0,7.0,0.0,1120.0,33.0,0.0,0.0,0.0
0,148339704.0,0.0,7.0,0.0,92061452.0,40054.0,0.0,6.0,0.0,1805.0,26.0,0.0,0.0,0.0
0,0.0,364.0,3.0,0.0,0.0,32632.0,0.0,3.0,0.0,1134.0,35.0,0.0,0.0,0.0
0,236072432.0,0.0,14.0,0.0,417712379.0,64191.0,0.0,14.0,0.0,32481.0,33.0,0.0,0.0,0.0
0,0.0,350.0,10.0,0.0,0.0,17448.0,0.0,10.0,0.0,1212.0,45.0,0.0,0.0,0.0
0,61192752.0,0.0,19.0,0.0,801285239.0,30469.0,0.0,17.0,0.0,1707.0,32.0,0.0,0.0,0.0
0,0.0,7997.0,1.0,0.0,0.0,1772.0,0.0,1.0,0.0,16.0,31.0,0.0,0.0,0.0
0,233305928.0,0.0,3.0,0.0,193051544.0,4949.0,0.0,2.0,0.0,326.0,29.0,0.0,0.0,0.0
0,0.0,0.0,10.0,0.0,4247539399.0,73997.0,0.0,10.0,0.0,497.0,25.0,0.0,0.0,0.0
0,22434848.0,0.0,40.0,0.0,763606836.0,44882.0,0.0,40.0,0.0,2368.0,34.0,0.0,0.0,0.0
0,125017672.0,0.0,4.0,0.0,37533039.0,12789.0,0.0,4.0,0.0,5173.0,27.0,0.0,0.0,0.0
0,0.0,355.0,10.0,0.0,0.0,2083.0,0.0,10.0,0.0,255.0,34.0,0.0,0.0,0.0
0,105280448.0,0.0,12.0,0.0,918605886.0,33411.0,0.0,13.0,0.0,2839.0,37.0,0.0,0.0,0.0
0,231280584.0,0.0,19.0,0.0,286105666.0,38326.0,0.0,19.0,0.0,2022.0,29.0,0.0,0.0,0.0
0,243640826.0,0.0,16.0,0.0,566113299.0,62918.0,0.0,16.0,0.0,34648.0,30.0,0.0,0.0,0.0
0,0.0,7869.0,6.0,0.0,0.0,38368.0,0.0,6.0,0.0,193.0,32.0,0.0,0.0,0.0
0,24632768.0,0.0,6.0,0.0,723694820.0,39170.0,0.0,6.0,0.0,2078.0,35.0,0.0,0.0,0.0
0,88883456.0,0.0,6.0,0.0,409987547.0,30264.0,0.0,6.0,0.0,1650.0,25.0,0.0,0.0,0.0
0,0.0,379.0,28.0,0.0,0.0,47081.0,0.0,28.0,0.0,1384.0,31.0,0.0,0.0,0.0
0,157291264.0,0.0,1.0,0.0,152877961.0,5013.0,0.0,1.0,0.0,299.0,27.0,0.0,0.0,0.0
0,224994936.0,0.0,5.0,0.0,53164679.0,20684.0,0.0,5.0,0.0,897.0,38.0,0.0,0.0,0.0
0,0.0,7967.0,14.0,0.0,0.0,17200.0,0.0,14.0,0.0,563.0,30.0,8.0,8.0,0.0
0,0.0,330.0,9.0,0.0,0.0,5948.0,0.0,9.0,0.0,268.0,38.0,0.0,0.0,0.0
0,0.0,355.0,10.0,0.0,0.0,4653.0,0.0,10.0,0.0,253.0,31.0,0.0,0.0,0.0
0,0.0,332.0,15.0,0.0,0.0,19092.0,0.0,15.0,0.0,3068.0,35.0,0.0,0.0,0.0
0,0.0,352.0,12.0,0.0,0.0,5943.0,0.0,12.0,0.0,270.0,35.0,0.0,0.0,0.0
0,0.0,342.0,11.0,0.0,0.0,11954.0,0.0,11.0,0.0,708.0,32.0,0.0,0.0,0.0
0,0.0,8090.0,34.0,0.0,0.0,28020.0,0.0,34.0,0.0,82.0,34.0,0.0,0.0,0.0
0,0.0,330.0,21.0,0.0,0.0,19552.0,0.0,21.0,0.0,1042.0,31.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,36809.0,0.0,6.0,0.0,1337.0,29.0,0.0,0.0,0.0
0,0.0,8040.0,15.0,0.0,0.0,17871.0,0.0,15.0,0.0,776.0,34.0,0.0,0.0,0.0
0,8103808.0,0.0,50.0,0.0,2915102189.0,67058.0,0.0,50.0,0.0,57155.0,32.0,0.0,0.0,0.0
0,166813040.0,0.0,6.0,0.0,282324446.0,36004.0,0.0,6.0,0.0,2326.0,34.0,0.0,0.0,0.0
0,28607984.0,0.0,13.0,0.0,210945161.0,42723.0,0.0,12.0,0.0,2179.0,32.0,0.0,0.0,0.0
0,0.0,7780.0,16.0,0.0,0.0,33008.0,0.0,15.0,0.0,138.0,29.0,0.0,0.0,0.0
0,0.0,8215.0,12.0,0.0,0.0,27147.0,0.0,12.0,0.0,914.0,33.0,0.0,0.0,0.0
0,0.0,410.0,13.0,0.0,0.0,37789.0,0.0,13.0,0.0,1524.0,23.0,0.0,0.0,0.0
0,0.0,330.0,5.0,0.0,0.0,11801.0,0.0,5.0,0.0,1220.0,39.0,0.0,0.0,0.0
0,0.0,8050.0,20.0,0.0,0.0,17847.0,0.0,20.0,0.0,1316.0,37.0,0.0,0.0,0.0
0,228140696.0,0.0,15.0,0.0,636620270.0,44009.0,0.0,15.0,0.0,2534.0,38.0,0.0,0.0,0.0
0,45844504.0,0.0,6.0,0.0,571287614.0,28902.0,0.0,6.0,0.0,2600.0,29.0,0.0,0.0,0.0
0,0.0,7845.0,12.0,0.0,0.0,37358.0,0.0,12.0,0.0,16.0,35.0,0.0,0.0,0.0
0,43415728.0,0.0,5.0,0.0,726019816.0,39831.0,0.0,5.0,0.0,1988.0,31.0,0.0,0.0,0.0
0,223800616.0,0.0,10.0,0.0,873771578.0,37149.0,0.0,10.0,0.0,1594.0,35.0,0.0,0.0,0.0
0,92801400.0,0.0,7.0,0.0,867810389.0,23734.0,0.0,7.0,0.0,1843.0,31.0,0.0,0.0,0.0
0,169387472.0,0.0,15.0,0.0,26141592.0,41043.0,0.0,14.0,0.0,3142.0,27.0,0.0,0.0,0.0
0,0.0,382.0,1.0,0.0,0.0,34178.0,0.0,1.0,0.0,1591.0,34.0,0.0,0.0,0.0
0,0.0,7886.0,6.0,0.0,0.0,30452.0,0.0,6.0,0.0,11.0,35.0,0.0,0.0,0.0
0,0.0,9557.0,15.0,0.0,0.0,2623.0,0.0,15.0,0.0,21.0,35.0,0.0,0.0,0.0
0,0.0,342.0,11.0,0.0,0.0,17439.0,0.0,11.0,0.0,1213.0,37.0,0.0,0.0,0.0
0,0.0,153.0,2.0,0.0,0.0,35179.0,0.0,2.0,0.0,1114.0,30.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,33132.0,0.0,11.0,0.0,0.0,34.0,0.0,0.0,0.0
0,0.0,4984.0,17.0,0.0,0.0,6001.0,0.0,17.0,0.0,32.0,27.0,0.0,0.0,0.0
0,0.0,345.0,14.0,0.0,0.0,19603.0,0.0,14.0,0.0,1029.0,39.0,0.0,0.0,0.0
0,0.0,7848.0,6.0,0.0,0.0,37647.0,0.0,6.0,0.0,17.0,29.0,0.0,0.0,0.0
0,0.0,8113.0,21.0,0.0,0.0,28146.0,0.0,21.0,0.0,40.0,36.0,0.0,0.0,0.0
0,0.0,352.0,11.0,0.0,0.0,15139.0,0.0,11.0,0.0,1272.0,29.0,0.0,0.0,0.0
0,0.0,7991.0,20.0,0.0,0.0,17191.0,0.0,20.0,0.0,33.0,37.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,11340.0,0.0,4.0,0.0,0.0,31.0,0.0,0.0,0.0
0,0.0,362.0,16.0,0.0,0.0,1505.0,0.0,16.0,0.0,405.0,29.0,0.0,0.0,0.0
0,0.0,7963.0,4.0,0.0,0.0,37220.0,0.0,4.0,0.0,78.0,33.0,0.0,0.0,0.0
0,0.0,340.0,9.0,0.0,0.0,6412.0,0.0,9.0,0.0,308.0,39.0,0.0,0.0,0.0
0,121976856.0,0.0,23.0,0.0,302231196.0,64686.0,0.0,22.0,0.0,205.0,43.0,0.0,0.0,0.0
0,0.0,6099.0,19.0,0.0,0.0,22710.0,0.0,19.0,0.0,142.0,28.0,0.0,0.0,0.0
0,90579888.0,0.0,9.0,0.0,643725654.0,27170.0,0.0,9.0,0.0,4215.0,32.0,0.0,0.0,0.0
0,0.0,8403.0,5.0,0.0,0.0,11461.0,0.0,5.0,0.0,15.0,25.0,1.0,0.0,0.0
0,0.0,0.0,5.0,0.0,0.0,31748.0,0.0,5.0,0.0,1204.0,31.0,0.0,0.0,0.0
0,0.0,7707.0,93.0,0.0,0.0,37204.0,0.0,93.0,0.0,116.0,34.0,0.0,0.0,0.0
0,0.0,9442.0,17.0,0.0,0.0,2658.0,0.0,17.0,0.0,30.0,39.0,0.0,0.0,0.0
0,0.0,275.0,24.0,0.0,0.0,5055.0,0.0,24.0,0.0,323.0,34.0,0.0,0.0,0.0
0,0.0,7579.0,7.0,0.0,0.0,15637.0,0.0,7.0,0.0,8.0,33.0,0.0,0.0,0.0
0,0.0,8031.0,7.0,0.0,0.0,9794.0,0.0,7.0,0.0,15.0,30.0,0.0,0.0,0.0
0,53408008.0,0.0,4.0,0.0,689173384.0,5451.0,0.0,4.0,0.0,298.0,43.0,0.0,0.0,0.0
0,0.0,9666.0,12.0,0.0,0.0,2635.0,0.0,12.0,0.0,19.0,36.0,0.0,0.0,0.0
0,0.0,7781.0,8.0,0.0,0.0,29960.0,0.0,8.0,0.0,16.0,29.0,0.0,0.0,0.0
0,96253864.0,0.0,10.0,0.0,936163058.0,30503.0,0.0,10.0,0.0,4411.0,39.0,0.0,0.0,0.0
0,0.0,7889.0,6.0,0.0,0.0,35489.0,0.0,6.0,0.0,13.0,32.0,0.0,0.0,0.0
0,0.0,352.0,8.0,0.0,0.0,17794.0,0.0,8.0,0.0,1975.0,35.0,0.0,0.0,0.0
0,0.0,357.0,12.0,0.0,0.0,5223.0,0.0,12.0,0.0,254.0,39.0,0.0,0.0,0.0
0,0.0,350.0,13.0,0.0,0.0,716.0,0.0,13.0,0.0,144.0,39.0,0.0,0.0,0.0
0,0.0,350.0,9.0,0.0,0.0,15882.0,0.0,9.0,0.0,945.0,40.0,0.0,0.0,0.0
0,0.0,272.0,21.0,0.0,0.0,9726.0,0.0,21.0,0.0,448.0,37.0,0.0,0.0,0.0
0,0.0,0.0,1.0,0.0,0.0,4089.0,0.0,1.0,0.0,180.0,34.0,0.0,0.0,0.0
0,0.0,345.0,8.0,0.0,0.0,19430.0,0.0,8.0,0.0,6717.0,32.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,17221.0,0.0,21.0,0.0,0.0,38.0,0.0,0.0,0.0
0,0.0,370.0,9.0,0.0,0.0,5419.0,0.0,9.0,0.0,357.0,39.0,0.0,0.0,0.0
0,0.0,8035.0,12.0,0.0,0.0,10537.0,0.0,12.0,0.0,34.0,27.0,0.0,0.0,0.0
0,0.0,0.0,2.0,0.0,0.0,3815.0,0.0,2.0,0.0,146.0,36.0,0.0,0.0,0.0
0,0.0,0.0,6.0,0.0,0.0,35397.0,0.0,6.0,0.0,1325.0,36.0,0.0,0.0,0.0
0,171358432.0,0.0,10.0,0.0,311680177.0,24463.0,0.0,10.0,0.0,3699.0,41.0,0.0,0.0,0.0
0,242911136.0,0.0,9.0,0.0,87070831.0,33515.0,0.0,9.0,0.0,2681.0,19.0,0.0,0.0,0.0
0,150827368.0,0.0,16.0,0.0,215501374.0,41163.0,0.0,16.0,0.0,3347.0,36.0,0.0,0.0,0.0
0,1633416.0,0.0,14.0,3224.0,715325858.0,42378.0,0.0,14.0,15.0,10888.0,21.0,0.0,0.0,0.0
0,188762208.0,0.0,7.0,0.0,874240184.0,23763.0,0.0,6.0,0.0,2720.0,35.0,0.0,0.0,0.0
0,0.0,347.0,9.0,0.0,0.0,4675.0,0.0,9.0,0.0,229.0,38.0,0.0,0.0,0.0
0,0.0,378.0,11.0,0.0,0.0,34214.0,0.0,11.0,0.0,1104.0,35.0,0.0,0.0,0.0
0,0.0,6198.0,18.0,0.0,0.0,35243.0,0.0,18.0,0.0,203.0,34.0,0.0,0.0,0.0
0,0.0,7957.0,59.0,0.0,0.0,8647.0,0.0,59.0,0.0,75.0,25.0,0.0,0.0,0.0
0,51903872.0,0.0,5.0,0.0,123805846.0,28832.0,0.0,5.0,0.0,2272.0,31.0,0.0,0.0,0.0
0,0.0,7972.0,22.0,0.0,0.0,17219.0,0.0,22.0,0.0,502.0,28.0,0.0,0.0,0.0
0,0.0,384.0,22.0,0.0,0.0,47105.0,0.0,22.0,0.0,1540.0,35.0,0.0,0.0,0.0
0,158859496.0,0.0,3.0,0.0,263985855.0,26123.0,0.0,3.0,0.0,2530.0,43.0,0.0,0.0,0.0
0,0.0,376.0,6.0,0.0,0.0,35509.0,0.0,6.0,0.0,1997.0,37.0,0.0,0.0,0.0
0,0.0,335.0,16.0,0.0,0.0,19620.0,0.0,16.0,0.0,1039.0,38.0,0.0,0.0,0.0
0,226318240.0,0.0,1.0,0.0,175283651.0,5054.0,0.0,1.0,0.0,353.0,23.0,0.0,0.0,0.0
0,159079264.0,0.0,10.0,0.0,25972416.0,40491.0,0.0,10.0,0.0,2193.0,21.0,0.0,0.0,0.0
0,192752200.0,0.0,1.0,0.0,189016570.0,4961.0,0.0,1.0,0.0,324.0,34.0,0.0,0.0,0.0
0,0.0,0.0,8.0,0.0,0.0,48086.0,0.0,8.0,0.0,2050.0,33.0,0.0,0.0,0.0
0,120570520.0,0.0,16.0,0.0,838889958.0,38713.0,0.0,16.0,0.0,2296.0,37.0,0.0,0.0,0.0
0,0.0,403.0,49.0,0.0,0.0,49967.0,0.0,49.0,0.0,1891.0,27.0,0.0,0.0,0.0
0,157294152.0,0.0,5.0,0.0,375539373.0,26199.0,0.0,5.0,0.0,3334.0,36.0,0.0,0.0,0.0
0,0.0,7861.0,3.0,0.0,0.0,27975.0,0.0,2.0,0.0,160.0,32.0,0.0,0.0,0.0
0,0.0,330.0,19.0,0.0,0.0,20176.0,0.0,19.0,0.0,3402.0,33.0,0.0,0.0,0.0
0,0.0,332.0,9.0,0.0,0.0,9283.0,0.0,9.0,0.0,6361.0,33.0,0.0,0.0,0.0
0,116900568.0,0.0,9.0,0.0,773303372.0,31647.0,0.0,9.0,0.0,1782.0,35.0,0.0,0.0,0.0
0,0.0,7933.0,13.0,0.0,0.0,17871.0,0.0,13.0,0.0,1259.0,32.0,0.0,0.0,0.0
0,0.0,7688.0,6.0,0.0,0.0,37682.0,0.0,6.0,0.0,19.0,31.0,0.0,0.0,0.0
0,0.0,409.0,22.0,0.0,0.0,21304.0,0.0,22.0,0.0,764.0,37.0,0.0,0.0,0.0
0,0.0,385.0,2.0,0.0,0.0,32663.0,0.0,2.0,0.0,1301.0,36.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,33986.0,0.0,36.0,0.0,0.0,44.0,0.0,0.0,0.0
0,0.0,6296.0,26.0,0.0,0.0,35240.0,0.0,26.0,0.0,184.0,35.0,0.0,0.0,0.0
0,0.0,337.0,8.0,0.0,0.0,1296.0,0.0,8.0,0.0,61.0,38.0,0.0,0.0,0.0
0,0.0,335.0,11.0,0.0,0.0,6431.0,0.0,11.0,0.0,301.0,34.0,0.0,0.0,0.0
0,0.0,335.0,13.0,0.0,0.0,10423.0,0.0,13.0,0.0,896.0,38.0,0.0,0.0,0.0
0,174459176.0,0.0,7.0,0.0,595331446.0,63114.0,0.0,7.0,0.0,79340.0,28.0,0.0,0.0,0.0
0,33735016.0,0.0,4.0,0.0,53949285.0,23718.0,0.0,4.0,0.0,1735.0,38.0,0.0,0.0,0.0
0,0.0,247.0,16.0,0.0,0.0,4049.0,0.0,16.0,0.0,385.0,38.0,0.0,0.0,0.0
0,195768952.0,0.0,11.0,0.0,107966702.0,30448.0,0.0,11.0,0.0,2152.0,29.0,0.0,0.0,0.0
0,0.0,5300.0,10.0,0.0,0.0,7839.0,0.0,10.0,0.0,21.0,33.0,0.0,0.0,0.0
0,0.0,350.0,8.0,0.0,0.0,5971.0,0.0,8.0,0.0,267.0,38.0,0.0,0.0,0.0
0,0.0,0.0,8.0,0.0,0.0,31787.0,0.0,8.0,0.0,1119.0,34.0,0.0,0.0,0.0
0,0.0,7559.0,1.0,0.0,0.0,1895.0,0.0,1.0,0.0,3.0,32.0,0.0,0.0,0.0
0,0.0,7901.0,17.0,0.0,0.0,17871.0,0.0,17.0,0.0,1391.0,33.0,0.0,0.0,0.0
0,0.0,403.0,16.0,0.0,0.0,32684.0,0.0,16.0,0.0,1255.0,33.0,0.0,0.0,0.0
0,219876960.0,0.0,1.0,0.0,303502032.0,15485.0,0.0,1.0,0.0,17088.0,27.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,7837.0,5.0,0.0,0.0,28578.0,0.0,5.0,0.0,72.0,26.0,0.0,0.0,0.0
0,0.0,1488.0,15.0,0.0,0.0,57203.0,0.0,15.0,0.0,3920.0,33.0,0.0,0.0,0.0
0,0.0,360.0,11.0,0.0,0.0,716.0,0.0,11.0,0.0,131.0,29.0,0.0,0.0,0.0
0,0.0,6943.0,15.0,0.0,0.0,21337.0,0.0,15.0,0.0,423.0,32.0,0.0,0.0,0.0
0,0.0,7648.0,11.0,0.0,0.0,36191.0,0.0,11.0,0.0,20.0,31.0,0.0,0.0,0.0
0,0.0,365.0,17.0,0.0,0.0,5059.0,0.0,17.0,0.0,329.0,37.0,0.0,0.0,0.0
0,0.0,335.0,15.0,0.0,0.0,19117.0,0.0,15.0,0.0,3055.0,35.0,0.0,0.0,0.0
0,100672296.0,0.0,7.0,0.0,252158071.0,28814.0,0.0,7.0,0.0,2277.0,31.0,0.0,0.0,0.0
0,0.0,7870.0,8.0,0.0,0.0,53376.0,0.0,8.0,0.0,90.0,33.0,0.0,0.0,0.0
0,0.0,7909.0,12.0,0.0,0.0,31243.0,0.0,12.0,0.0,23.0,31.0,0.0,0.0,0.0
0,0.0,355.0,10.0,0.0,0.0,2106.0,0.0,10.0,0.0,260.0,30.0,0.0,0.0,0.0
0,0.0,363.0,22.0,0.0,0.0,8003.0,0.0,22.0,0.0,405.0,39.0,0.0,0.0,0.0
0,0.0,6954.0,17.0,0.0,0.0,22133.0,0.0,17.0,0.0,57.0,29.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,33989.0,0.0,34.0,0.0,0.0,43.0,0.0,0.0,0.0
0,0.0,7656.0,8.0,0.0,0.0,41402.0,0.0,7.0,0.0,73.0,26.0,0.0,0.0,0.0
0,0.0,282.0,12.0,0.0,0.0,9699.0,0.0,12.0,0.0,434.0,39.0,0.0,0.0,0.0
0,0.0,7881.0,18.0,0.0,0.0,17094.0,0.0,18.0,0.0,260.0,31.0,0.0,0.0,0.0
0,0.0,399.0,20.0,0.0,0.0,47990.0,0.0,19.0,0.0,1899.0,33.0,2.0,4.0,0.0
0,0.0,393.0,12.0,0.0,0.0,51470.0,0.0,12.0,0.0,1927.0,33.0,0.0,0.0,0.0
0,112307208.0,0.0,16.0,0.0,295159659.0,36680.0,0.0,16.0,0.0,1902.0,39.0,0.0,0.0,0.0
0,0.0,8140.0,28.0,0.0,0.0,28156.0,0.0,28.0,0.0,63.0,33.0,0.0,0.0,0.0
0,142971920.0,0.0,4.0,0.0,431902966.0,19993.0,0.0,4.0,0.0,1792.0,42.0,0.0,0.0,0.0
0,0.0,401.0,21.0,0.0,0.0,50135.0,0.0,21.0,0.0,1948.0,27.0,0.0,0.0,0.0
0,21888128.0,0.0,21.0,0.0,885492938.0,23341.0,0.0,20.0,0.0,5091.0,32.0,0.0,0.0,0.0
0,45027984.0,0.0,9.0,0.0,272451328.0,39721.0,0.0,9.0,0.0,2811.0,33.0,0.0,0.0,0.0
0,241050312.0,0.0,14.0,0.0,419401987.0,42735.0,0.0,14.0,0.0,2183.0,29.0,0.0,0.0,0.0
0,63953456.0,0.0,8.0,480.0,148188391.0,39737.0,0.0,8.0,84.0,2895.0,34.0,24.0,24.0,0.0
0,137019632.0,0.0,8.0,0.0,921133372.0,40481.0,0.0,8.0,0.0,1957.0,27.0,0.0,0.0,0.0
0,0.0,7228.0,13.0,0.0,0.0,21357.0,0.0,13.0,0.0,397.0,28.0,0.0,0.0,0.0
0,0.0,337.0,12.0,0.0,0.0,19616.0,0.0,12.0,0.0,1038.0,44.0,0.0,0.0,0.0
0,0.0,349.0,14.0,0.0,0.0,15167.0,0.0,14.0,0.0,1279.0,33.0,0.0,0.0,0.0
0,25274336.0,0.0,22.0,136.0,191704531.0,62476.0,0.0,21.0,0.0,2961.0,36.0,0.0,0.0,0.0
0,0.0,7760.0,7.0,0.0,0.0,36366.0,0.0,7.0,0.0,95.0,35.0,0.0,0.0,0.0
0,64872976.0,0.0,4.0,0.0,212362802.0,26176.0,0.0,4.0,0.0,3235.0,36.0,0.0,0.0,0.0
0,133302832.0,0.0,4.0,0.0,147900769.0,38397.0,0.0,3.0,0.0,1806.0,30.0,0.0,0.0,0.0
0,188318728.0,0.0,14.0,0.0,1448875173.0,62835.0,0.0,14.0,0.0,85039.0,34.0,0.0,0.0,8.0
0,92042944.0,0.0,7.0,0.0,422242483.0,11154.0,0.0,7.0,0.0,1315.0,29.0,0.0,0.0,0.0
0,133963048.0,0.0,8.0,0.0,958384600.0,31988.0,0.0,8.0,0.0,1685.0,21.0,0.0,0.0,0.0
0,0.0,7930.0,8.0,0.0,0.0,41425.0,0.0,7.0,0.0,70.0,28.0,0.0,0.0,0.0
0,0.0,7742.0,6.0,0.0,0.0,32487.0,0.0,6.0,0.0,25.0,29.0,0.0,0.0,0.0
0,193708856.0,0.0,3.0,0.0,305478676.0,18476.0,0.0,3.0,0.0,5973.0,36.0,0.0,0.0,0.0
0,224066040.0,0.0,19.0,0.0,1691758326.0,69512.0,0.0,19.0,0.0,87128.0,34.0,0.0,0.0,0.0
0,130094768.0,0.0,15.0,0.0,2332139678.0,70969.0,0.0,14.0,0.0,71389.0,29.0,0.0,0.0,0.0
0,0.0,345.0,11.0,0.0,0.0,10739.0,0.0,11.0,0.0,681.0,35.0,0.0,0.0,0.0
0,0.0,0.0,4.0,0.0,0.0,28532.0,0.0,4.0,0.0,1827.0,35.0,48.0,0.0,210.0
0,0.0,6307.0,7.0,0.0,0.0,446.0,0.0,7.0,0.0,16.0,27.0,0.0,0.0,0.0
0,0.0,5392.0,18.0,0.0,0.0,35265.0,0.0,18.0,0.0,167.0,30.0,0.0,0.0,0.0
0,0.0,5996.0,12.0,0.0,0.0,6011.0,0.0,12.0,0.0,24.0,36.0,0.0,0.0,0.0
0,0.0,1348.0,32.0,0.0,0.0,64738.0,0.0,32.0,0.0,1629.0,30.0,0.0,0.0,0.0
0,129957944.0,0.0,4.0,0.0,474343327.0,27293.0,0.0,4.0,0.0,57919.0,28.0,0.0,0.0,0.0
0,43233232.0,0.0,18.0,0.0,2492212107.0,65859.0,0.0,18.0,0.0,98749.0,29.0,0.0,0.0,0.0
0,0.0,404.0,14.0,0.0,0.0,15929.0,0.0,13.0,0.0,586.0,36.0,0.0,0.0,0.0
0,0.0,8150.0,9.0,4.0,0.0,21613.0,0.0,9.0,0.0,1194.0,34.0,0.0,0.0,0.0
0,4371080.0,0.0,10.0,0.0,331746016.0,74040.0,0.0,10.0,0.0,500.0,36.0,0.0,0.0,0.0
0,0.0,68.0,1.0,0.0,0.0,7118.0,0.0,1.0,0.0,291.0,38.0,0.0,0.0,0.0
0,227076904.0,0.0,6.0,0.0,100626778.0,38088.0,0.0,6.0,0.0,5054.0,37.0,0.0,0.0,0.0
0,0.0,7635.0,11.0,0.0,0.0,35934.0,0.0,11.0,0.0,21.0,32.0,0.0,0.0,0.0
0,201078792.0,0.0,1.0,0.0,179418345.0,5051.0,0.0,1.0,0.0,308.0,23.0,0.0,0.0,0.0
0,0.0,390.0,17.0,0.0,0.0,39780.0,0.0,17.0,0.0,1084.0,30.0,0.0,0.0,0.0
0,214789544.0,0.0,18.0,0.0,9671170.0,34832.0,0.0,18.0,0.0,3786.0,37.0,0.0,0.0,0.0
0,127214160.0,0.0,5.0,0.0,307567668.0,23790.0,0.0,5.0,0.0,1779.0,30.0,0.0,0.0,0.0
0,0.0,7934.0,3.0,0.0,0.0,33167.0,0.0,3.0,0.0,134.0,37.0,0.0,0.0,0.0
0,39190520.0,0.0,2.0,0.0,184008131.0,30017.0,0.0,2.0,0.0,3986.0,36.0,0.0,0.0,0.0
0,0.0,8240.0,14.0,0.0,0.0,8386.0,0.0,14.0,0.0,28.0,30.0,0.0,0.0,0.0
0,215634792.0,0.0,13.0,0.0,2294475815.0,65878.0,0.0,13.0,0.0,91598.0,25.0,0.0,0.0,0.0
0,27258416.0,0.0,2.0,0.0,833041385.0,22831.0,0.0,2.0,0.0,24439.0,30.0,0.0,0.0,0.0
0,0.0,7609.0,5.0,0.0,0.0,37275.0,0.0,5.0,0.0,20.0,30.0,0.0,0.0,0.0
0,0.0,7698.0,3.0,0.0,0.0,34123.0,0.0,3.0,0.0,16.0,28.0,0.0,0.0,0.0
0,68041144.0,0.0,5.0,22632.0,692090351.0,39765.0,0.0,5.0,0.0,2843.0,32.0,0.0,0.0,0.0
0,0.0,7876.0,14.0,0.0,0.0,41378.0,0.0,14.0,0.0,139.0,33.0,0.0,0.0,0.0
0,175208248.0,0.0,4.0,0.0,930345790.0,39221.0,0.0,4.0,0.0,2036.0,36.0,0.0,0.0,0.0
0,0.0,7902.0,2.0,0.0,0.0,37251.0,0.0,2.0,0.0,190.0,32.0,0.0,0.0,0.0
0,0.0,360.0,9.0,0.0,0.0,6289.0,0.0,9.0,0.0,600.0,37.0,0.0,0.0,0.0
